SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
HDFCSENETF, EQ, 01-Jan-2018, 3407.00, 3600.00, 3600.00, 3600.00, 3600.00, 3600.00, 3600.00, 1, 0.04, 1, 1, 100.00
HDIL, EQ, 01-Jan-2018, 65.55, 65.50, 67.40, 64.00, 64.30, 64.30, 65.85, 26430235, 17404.01, 66044, 7744987, 29.30
HECPROJECT, SM, 01-Jan-2018, 144.90, 152.05, 152.10, 152.05, 152.10, 152.10, 152.08, 2400, 3.65, 2, 2400, 100.00
HEG, EQ, 01-Jan-2018, 2336.35, 2419.00, 2453.15, 2377.40, 2453.15, 2432.35, 2434.12, 301222, 7332.10, 10308, 105794, 35.12
HEIDELBERG, EQ, 01-Jan-2018, 153.10, 154.60, 154.60, 151.30, 151.90, 151.70, 152.82, 194262, 296.88, 1949, 114872, 59.13
HERCULES, EQ, 01-Jan-2018, 148.00, 147.65, 152.40, 147.60, 149.50, 149.15, 150.15, 39703, 59.62, 629, 16647, 41.93
HERITGFOOD, EQ, 01-Jan-2018, 827.70, 832.05, 835.05, 820.15, 825.00, 823.05, 828.07, 12997, 107.62, 741, 8520, 65.55
HEROMOTOCO, EQ, 01-Jan-2018, 3785.15, 3810.00, 3810.00, 3740.00, 3756.00, 3749.10, 3757.30, 201102, 7556.00, 8712, 105027, 52.23
HESTERBIO, EQ, 01-Jan-2018, 1856.40, 1868.40, 1900.00, 1835.75, 1849.95, 1845.80, 1869.80, 19403, 362.80, 2050, 10805, 55.69
HEXATRADEX, BE, 01-Jan-2018, 66.45, 69.75, 69.75, 69.75, 69.75, 69.75, 69.75, 46806, 32.65, 140, -, -
HEXAWARE, EQ, 01-Jan-2018, 340.65, 340.65, 346.25, 340.00, 342.85, 341.65, 343.65, 792011, 2721.77, 7838, 176578, 22.29
HFCL, EQ, 01-Jan-2018, 28.65, 29.00, 33.95, 29.00, 32.30, 32.25, 32.32, 39161526, 12658.64, 44654, 16143467, 41.22
HGS, EQ, 01-Jan-2018, 899.55, 900.95, 908.30, 895.00, 895.15, 898.15, 899.93, 21761, 195.83, 767, 14551, 66.87
HIGHGROUND, EQ, 01-Jan-2018, 16.35, 16.35, 16.50, 15.60, 15.95, 15.75, 16.01, 359710, 57.58, 942, 199288, 55.40
HIKAL, EQ, 01-Jan-2018, 234.70, 234.00, 240.90, 233.45, 237.00, 237.40, 238.21, 66034, 157.30, 1083, 48326, 73.18
HIL, EQ, 01-Jan-2018, 1499.50, 1501.00, 1535.65, 1501.00, 1530.00, 1530.00, 1528.05, 43329, 662.09, 1118, 35959, 82.99
HILTON, EQ, 01-Jan-2018, 39.60, 39.60, 40.70, 37.65, 37.90, 38.50, 38.96, 83691, 32.61, 434, 64899, 77.55
HIMATSEIDE, EQ, 01-Jan-2018, 399.35, 401.35, 410.00, 395.00, 402.80, 400.35, 401.50, 101101, 405.92, 2255, 42510, 42.05
HINDALCO, EQ, 01-Jan-2018, 273.55, 273.00, 277.90, 270.00, 271.20, 271.15, 272.73, 4614411, 12584.96, 28044, 1413993, 30.64
HINDCOMPOS, EQ, 01-Jan-2018, 528.90, 530.50, 548.95, 530.50, 533.00, 533.80, 537.55, 4860, 26.12, 313, 3641, 74.92
HINDCOPPER, EQ, 01-Jan-2018, 101.00, 101.50, 103.25, 99.35, 100.25, 99.85, 101.38, 4391787, 4452.27, 17890, 1920935, 43.74
HINDDORROL, BE, 01-Jan-2018, 8.85, 9.25, 9.25, 8.75, 9.25, 9.15, 9.08, 47624, 4.32, 131, -, -
HINDMOTORS, EQ, 01-Jan-2018, 9.65, 9.65, 10.35, 9.55, 9.80, 9.75, 10.02, 2056216, 206.10, 2862, 1063869, 51.74
HINDNATGLS, EQ, 01-Jan-2018, 150.35, 151.75, 160.00, 151.25, 160.00, 158.70, 156.46, 1694, 2.65, 71, 1293, 76.33
HINDOILEXP, EQ, 01-Jan-2018, 132.70, 133.05, 134.40, 129.50, 129.85, 129.95, 131.94, 795867, 1050.10, 6825, 323815, 40.69
HINDPETRO, EQ, 01-Jan-2018, 418.60, 419.00, 421.20, 412.40, 414.80, 413.75, 415.61, 2087052, 8674.08, 15704, 1240803, 59.45
HINDUJAVEN, EQ, 01-Jan-2018, 765.25, 765.25, 777.55, 752.00, 752.00, 758.80, 764.50, 4787, 36.60, 285, 3760, 78.55
HINDUNILVR, EQ, 01-Jan-2018, 1367.85, 1367.00, 1367.00, 1340.05, 1345.00, 1344.50, 1348.38, 746852, 10070.39, 16383, 475067, 63.61
HINDZINC, EQ, 01-Jan-2018, 308.85, 309.90, 312.45, 308.20, 309.00, 308.95, 310.54, 637405, 1979.38, 16212, 176452, 27.68
HIRECT, EQ, 01-Jan-2018, 134.20, 134.00, 138.35, 133.00, 133.55, 135.10, 135.56, 11633, 15.77, 217, 5317, 45.71
HISARMETAL, BE, 01-Jan-2018, 116.55, 121.50, 122.35, 115.05, 118.00, 117.00, 118.83, 13753, 16.34, 133, -, -
HITECH, SM, 01-Jan-2018, 330.00, 357.50, 396.00, 348.80, 380.00, 380.50, 369.94, 57000, 210.86, 33, 46500, 81.58
HITECHCORP, EQ, 01-Jan-2018, 181.25, 180.00, 184.95, 172.80, 183.25, 182.10, 180.91, 12918, 23.37, 244, 6270, 48.54
HITECHGEAR, EQ, 01-Jan-2018, 563.00, 565.05, 569.40, 548.15, 552.25, 554.30, 558.40, 11675, 65.19, 829, 6008, 51.46
HMT, BZ, 01-Jan-2018, 40.10, 40.10, 41.80, 40.00, 40.10, 40.20, 40.58, 3640, 1.48, 35, -, -
HMVL, EQ, 01-Jan-2018, 252.45, 255.00, 257.45, 252.30, 254.80, 253.95, 255.24, 16637, 42.46, 410, 11306, 67.96
HNGSNGBEES, EQ, 01-Jan-2018, 2932.21, 2985.50, 2985.50, 2845.02, 2850.01, 2850.01, 2907.68, 20, 0.58, 15, 11, 55.00
HONAUT, EQ, 01-Jan-2018, 19433.60, 19650.00, 19699.00, 19250.10, 19300.00, 19349.85, 19392.56, 493, 95.61, 261, 304, 61.66
HONDAPOWER, EQ, 01-Jan-2018, 1554.05, 1564.65, 1584.00, 1525.00, 1538.85, 1532.20, 1555.28, 12375, 192.47, 1218, 7064, 57.08
HOTELEELA, EQ, 01-Jan-2018, 20.80, 21.00, 22.20, 20.80, 21.60, 21.50, 21.74, 1313739, 285.64, 2573, 717352, 54.60
HOVS, BE, 01-Jan-2018, 337.35, 334.00, 353.00, 334.00, 344.00, 343.60, 347.71, 11723, 40.76, 158, -, -
HPL, EQ, 01-Jan-2018, 143.15, 146.00, 156.00, 145.55, 152.45, 150.90, 151.56, 1168183, 1770.46, 11655, 445399, 38.13
HSCL, EQ, 01-Jan-2018, 153.75, 154.40, 155.85, 153.00, 153.55, 153.55, 154.41, 503063, 776.77, 5033, 215116, 42.76
HSIL, EQ, 01-Jan-2018, 505.25, 505.00, 511.00, 501.25, 501.55, 502.75, 506.54, 25467, 129.00, 959, 14453, 56.75
HTMEDIA, EQ, 01-Jan-2018, 102.00, 102.60, 105.90, 100.20, 102.00, 101.60, 103.82, 888638, 922.59, 7849, 459076, 51.66
HUBTOWN, EQ, 01-Jan-2018, 129.70, 130.70, 138.20, 130.70, 135.65, 134.20, 135.50, 1778651, 2410.05, 9404, 1091972, 61.39
HUDCO, EQ, 01-Jan-2018, 82.50, 82.70, 83.90, 82.45, 82.50, 82.80, 83.12, 2840715, 2361.33, 10518, 1240290, 43.66
HUDCO, N2, 01-Jan-2018, 1220.00, 1220.00, 1220.00, 1195.00, 1217.00, 1216.99, 1209.83, 1440, 17.42, 14, 911, 63.26
HUDCO, N3, 01-Jan-2018, 1140.50, 1140.00, 1142.01, 1139.00, 1142.00, 1142.00, 1139.97, 920, 10.49, 15, 600, 65.22
HUDCO, N4, 01-Jan-2018, 1107.00, 1150.00, 1150.00, 1150.00, 1150.00, 1150.00, 1150.00, 2, 0.02, 1, 2, 100.00
HUDCO, N9, 01-Jan-2018, 1115.00, 1118.00, 1118.00, 1105.00, 1105.00, 1105.00, 1117.18, 31, 0.35, 3, 31, 100.00
HUDCO, NB, 01-Jan-2018, 1205.00, 1182.60, 1182.60, 1182.60, 1182.60, 1182.60, 1182.60, 120, 1.42, 1, 120, 100.00
HUDCO, ND, 01-Jan-2018, 1204.85, 1204.00, 1204.00, 1204.00, 1204.00, 1204.00, 1204.00, 50, 0.60, 2, 50, 100.00
HUDCO, NE, 01-Jan-2018, 1272.01, 1275.00, 1284.90, 1271.00, 1284.90, 1284.30, 1279.13, 531, 6.79, 20, 410, 77.21
IBREALEST, EQ, 01-Jan-2018, 223.30, 224.00, 226.80, 217.65, 218.15, 219.20, 223.16, 3212698, 7169.57, 19236, 1088656, 33.89
IBULHSGFIN, EQ, 01-Jan-2018, 1196.60, 1196.60, 1243.90, 1194.85, 1217.50, 1218.15, 1228.26, 1323659, 16257.93, 26037, 364836, 27.56
IBULHSGFIN, N4, 01-Jan-2018, 1084.14, 1085.00, 1085.00, 1085.00, 1085.00, 1085.00, 1085.00, 25, 0.27, 2, 25, 100.00
IBULHSGFIN, N6, 01-Jan-2018, 981.15, 1100.00, 1100.00, 1039.00, 1040.00, 1040.00, 1043.15, 157, 1.64, 15, 155, 98.73
IBULHSGFIN, N7, 01-Jan-2018, 1071.00, 1080.00, 1080.00, 1080.00, 1080.00, 1080.00, 1080.00, 25, 0.27, 2, 25, 100.00
IBULHSGFIN, NA, 01-Jan-2018, 1080.00, 1079.00, 1079.00, 1079.00, 1079.00, 1079.00, 1079.00, 1, 0.01, 1, 1, 100.00
IBVENTURES, EQ, 01-Jan-2018, 265.45, 266.60, 272.30, 264.00, 266.30, 265.90, 268.27, 485267, 1301.85, 6136, 190388, 39.23
ICEMAKE, SM, 01-Jan-2018, 113.25, 115.10, 124.00, 114.00, 121.40, 121.75, 121.15, 628000, 760.82, 310, 320000, 50.96
ICICIBANK, EQ, 01-Jan-2018, 314.00, 314.00, 314.00, 309.10, 309.30, 310.30, 310.93, 7739502, 24064.52, 55044, 4713238, 60.90
ICICIGI, EQ, 01-Jan-2018, 775.50, 775.00, 798.00, 775.00, 795.00, 795.50, 788.98, 161859, 1277.04, 3636, 141825, 87.62
ICICIPRULI, EQ, 01-Jan-2018, 383.60, 383.00, 388.35, 381.00, 383.10, 382.30, 384.58, 399791, 1537.52, 6740, 155306, 38.85
ICIL, EQ, 01-Jan-2018, 123.95, 124.90, 125.35, 122.00, 122.50, 122.45, 123.72, 1023878, 1266.79, 5560, 278753, 27.23
ICRA, EQ, 01-Jan-2018, 3953.05, 3973.85, 3979.75, 3914.55, 3922.15, 3946.50, 3949.80, 11057, 436.73, 160, 10292, 93.08
ICSA, EQ, 01-Jan-2018, 3.60, 3.70, 3.95, 3.35, 3.95, 3.95, 3.81, 509076, 19.40, 677, 302442, 59.41
IDBI, EQ, 01-Jan-2018, 59.85, 61.30, 62.25, 60.05, 60.40, 60.35, 61.04, 3765530, 2298.53, 10092, 743567, 19.75
IDBIGOLD, EQ, 01-Jan-2018, 2701.00, 2701.00, 2713.00, 2701.00, 2708.15, 2708.55, 2706.69, 304, 8.23, 15, 280, 92.11
IDEA, EQ, 01-Jan-2018, 108.15, 107.40, 108.15, 104.05, 105.00, 104.60, 106.15, 10465979, 11109.40, 30723, 1373820, 13.13
IDFC, EQ, 01-Jan-2018, 62.90, 62.90, 64.60, 62.50, 63.20, 63.00, 63.70, 4893132, 3117.08, 8784, 1758849, 35.95
IDFCBANK, EQ, 01-Jan-2018, 54.25, 54.40, 55.40, 54.25, 54.95, 54.85, 54.99, 4483875, 2465.57, 13554, 1862181, 41.53
IDFCBANK, N1, 01-Jan-2018, 4940.00, 4942.00, 5000.00, 4942.00, 5000.00, 5000.00, 4982.68, 61, 3.04, 15, 61, 100.00
IDFCBANK, N2, 01-Jan-2018, 8421.00, 8355.01, 8430.00, 8355.01, 8430.00, 8430.00, 8412.20, 40, 3.36, 14, 35, 87.50
IDFCBANK, N4, 01-Jan-2018, 8020.00, 8010.00, 8020.00, 8010.00, 8020.00, 8020.00, 8017.14, 14, 1.12, 4, 14, 100.00
IDFCBANK, N5, 01-Jan-2018, 5200.00, 5200.00, 5200.00, 5200.00, 5200.00, 5200.00, 5200.00, 8, 0.42, 2, 8, 100.00
IDFCBANK, N6, 01-Jan-2018, 8222.00, 8220.00, 8241.00, 8220.00, 8241.00, 8241.00, 8228.47, 15, 1.23, 4, 15, 100.00
IDFCBANK, N9, 01-Jan-2018, 5075.00, 4955.60, 5085.00, 4955.60, 5079.95, 5079.95, 5072.30, 48, 2.43, 11, 44, 91.67
IDFCBANK, NA, 01-Jan-2018, 8351.00, 8379.00, 8381.00, 8379.00, 8381.00, 8381.00, 8380.33, 12, 1.01, 3, 12, 100.00
IDFCBANK, NB, 01-Jan-2018, 5322.16, 5311.02, 5316.15, 5311.02, 5316.15, 5316.15, 5313.59, 8, 0.43, 2, 8, 100.00
IDFCBANK, NC, 01-Jan-2018, 8030.00, 8015.00, 8031.05, 8015.00, 8031.05, 8031.05, 8023.37, 34, 2.73, 9, 34, 100.00
IDFCBANK, NE, 01-Jan-2018, 7765.00, 7765.00, 7770.00, 7765.00, 7770.00, 7770.00, 7767.50, 8, 0.62, 2, 8, 100.00
IDFNIFTYET, EQ, 01-Jan-2018, 104.44, 105.50, 105.50, 104.85, 105.37, 105.37, 105.36, 30577, 32.22, 15, 30577, 100.00
IEX, EQ, 01-Jan-2018, 1610.05, 1600.00, 1618.00, 1600.00, 1607.45, 1608.40, 1609.29, 9270, 149.18, 937, 7177, 77.42
IFBAGRO, BE, 01-Jan-2018, 847.30, 839.00, 864.00, 804.95, 836.00, 836.25, 830.36, 5317, 44.15, 210, -, -
IFBIND, EQ, 01-Jan-2018, 1362.20, 1350.35, 1390.00, 1340.00, 1390.00, 1362.50, 1358.32, 12502, 169.82, 789, 6580, 52.63
IFCI, EQ, 01-Jan-2018, 30.80, 30.65, 31.70, 29.90, 30.30, 30.25, 30.80, 22756110, 7009.34, 24723, 3933359, 17.28
IFCI, NE, 01-Jan-2018, 1011.00, 1006.00, 1006.00, 1005.00, 1005.00, 1005.00, 1005.80, 50, 0.50, 2, 50, 100.00
IFCI, NH, 01-Jan-2018, 1028.00, 1044.95, 1044.95, 1028.00, 1028.00, 1028.18, 1036.60, 655, 6.79, 5, 610, 93.13
IFCI, NL, 01-Jan-2018, 1068.73, 1065.00, 1099.99, 1065.00, 1099.99, 1099.99, 1082.50, 100, 1.08, 2, 100, 100.00
IFGLEXPOR, EQ, 01-Jan-2018, 321.25, 321.25, 327.50, 321.00, 322.00, 321.70, 324.73, 3675, 11.93, 109, 3063, 83.35
IGARASHI, EQ, 01-Jan-2018, 858.80, 862.35, 874.00, 850.00, 855.00, 853.65, 862.39, 6361, 54.86, 404, 4704, 73.95
IGL, EQ, 01-Jan-2018, 335.80, 334.80, 344.90, 334.25, 341.00, 339.75, 341.14, 2618659, 8933.18, 27082, 855747, 32.68
IGPL, EQ, 01-Jan-2018, 743.45, 758.95, 775.00, 744.00, 760.00, 755.50, 765.15, 61402, 469.82, 3045, 23884, 38.90
IIFL, EQ, 01-Jan-2018, 667.55, 670.00, 675.00, 661.00, 666.75, 666.75, 669.14, 48303, 323.21, 2055, 29968, 62.04
IIFLFIN, N5, 01-Jan-2018, 1024.46, 1024.85, 1024.85, 1021.10, 1024.00, 1024.58, 1022.57, 4368, 44.67, 46, 3448, 78.94
IIFLFIN, NA, 01-Jan-2018, 1030.00, 1034.25, 1035.00, 1032.00, 1034.00, 1034.00, 1034.03, 157, 1.62, 12, 157, 100.00
IIHFL, N1, 01-Jan-2018, 1030.00, 1030.00, 1034.88, 1025.00, 1034.85, 1034.84, 1033.38, 1686, 17.42, 46, 1522, 90.27
IIHFL, N2, 01-Jan-2018, 1070.01, 1075.00, 1075.00, 1072.10, 1072.10, 1072.10, 1073.27, 105, 1.13, 11, 105, 100.00
IIHFL, N3, 01-Jan-2018, 1563.00, 1581.00, 1581.00, 1581.00, 1581.00, 1581.00, 1581.00, 100, 1.58, 3, 100, 100.00
IITL, BE, 01-Jan-2018, 116.95, 111.20, 121.20, 111.20, 120.00, 120.00, 112.00, 46173, 51.71, 38, -, -
IL&FSENGG, BE, 01-Jan-2018, 54.65, 55.80, 56.55, 54.80, 54.80, 55.00, 55.39, 110475, 61.20, 402, -, -
IL&FSTRANS, EQ, 01-Jan-2018, 83.70, 83.25, 85.40, 81.70, 81.80, 82.55, 83.92, 526457, 441.78, 2406, 319304, 60.65
IMFA, EQ, 01-Jan-2018, 688.75, 692.00, 699.00, 668.30, 673.05, 671.70, 684.07, 67561, 462.17, 2452, 36283, 53.70
IMPAL, EQ, 01-Jan-2018, 1105.25, 1135.00, 1135.00, 1100.00, 1101.00, 1102.80, 1114.57, 956, 10.66, 158, 503, 52.62
IMPEXFERRO, BE, 01-Jan-2018, 1.15, 1.10, 1.10, 1.10, 1.10, 1.10, 1.10, 12530, 0.14, 6, -, -
INDBANK, EQ, 01-Jan-2018, 22.40, 22.90, 25.75, 22.40, 25.00, 25.20, 24.91, 1384098, 344.78, 2885, 586297, 42.36
INDHOTEL, EQ, 01-Jan-2018, 117.80, 117.10, 119.00, 117.10, 118.90, 118.50, 118.37, 442715, 524.06, 4067, 291884, 65.93
INDIACEM, EQ, 01-Jan-2018, 183.45, 183.05, 183.80, 179.15, 181.40, 180.60, 182.03, 1350029, 2457.42, 8582, 224465, 16.63
INDIAGLYCO, EQ, 01-Jan-2018, 461.10, 461.25, 464.45, 449.00, 453.50, 452.00, 456.75, 206316, 942.35, 4533, 70462, 34.15
INDIANB, EQ, 01-Jan-2018, 376.70, 379.70, 382.00, 376.00, 376.25, 377.15, 379.00, 343125, 1300.44, 7720, 59772, 17.42
INDIANCARD, EQ, 01-Jan-2018, 201.00, 202.00, 206.95, 200.00, 203.90, 202.95, 204.21, 9090, 18.56, 121, 7220, 79.43
INDIANHUME, EQ, 01-Jan-2018, 452.25, 450.00, 461.70, 435.00, 455.00, 451.05, 454.50, 14152, 64.32, 1996, 7987, 56.44
INDIGO, EQ, 01-Jan-2018, 1205.50, 1205.95, 1219.40, 1196.80, 1198.00, 1203.00, 1209.47, 287162, 3473.15, 9510, 116599, 40.60
INDIGRID, IV, 01-Jan-2018, 93.95, 94.49, 94.50, 93.90, 94.49, 94.47, 94.38, 81648, 77.06, 16, 66339, 81.25
INDLMETER, BE, 01-Jan-2018, 123.65, 123.00, 125.80, 120.00, 122.00, 123.10, 123.43, 10986, 13.56, 64, -, -
INDNIPPON, EQ, 01-Jan-2018, 1155.55, 1155.55, 1169.00, 1087.90, 1095.95, 1096.55, 1105.51, 55450, 613.00, 1678, 26859, 48.44
INDOCO, EQ, 01-Jan-2018, 280.45, 281.00, 289.50, 281.00, 287.50, 285.05, 286.39, 89306, 255.76, 1282, 54950, 61.53
INDORAMA, EQ, 01-Jan-2018, 43.80, 44.25, 46.15, 42.45, 42.85, 43.45, 44.78, 552714, 247.50, 2170, 279285, 50.53
INDOSOLAR, EQ, 01-Jan-2018, 9.00, 9.15, 10.55, 9.10, 9.95, 9.85, 10.03, 4934656, 494.71, 5763, 2186703, 44.31
INDOTECH, EQ, 01-Jan-2018, 236.10, 238.55, 238.55, 226.20, 230.20, 229.45, 231.56, 24636, 57.05, 672, 14542, 59.03
INDOTHAI, EQ, 01-Jan-2018, 79.20, 79.45, 83.60, 79.45, 81.55, 81.40, 81.79, 99908, 81.71, 561, 41827, 41.87
INDOWIND, BE, 01-Jan-2018, 11.05, 11.55, 11.60, 11.50, 11.60, 11.60, 11.59, 81932, 9.50, 161, -, -
INDRAMEDCO, EQ, 01-Jan-2018, 65.45, 65.90, 68.50, 63.25, 64.60, 64.35, 65.90, 2000378, 1318.32, 10743, 887816, 44.38
INDSWFTLAB, EQ, 01-Jan-2018, 76.60, 75.40, 83.90, 72.20, 76.70, 75.15, 78.80, 491274, 387.14, 4592, 232080, 47.24
INDSWFTLTD, BE, 01-Jan-2018, 11.25, 11.45, 11.80, 11.00, 11.65, 11.45, 11.58, 42770, 4.95, 105, -, -
INDTERRAIN, EQ, 01-Jan-2018, 214.80, 218.90, 219.55, 212.00, 212.00, 213.25, 215.97, 21451, 46.33, 493, 13160, 61.35
INDUSINDBK, EQ, 01-Jan-2018, 1648.90, 1652.00, 1655.95, 1618.10, 1620.40, 1623.85, 1633.48, 771099, 12595.77, 31522, 558318, 72.41
INEOSSTYRO, EQ, 01-Jan-2018, 1066.10, 1076.75, 1085.00, 1045.10, 1050.20, 1052.45, 1060.00, 7722, 81.85, 581, 4756, 61.59
INFIBEAM, EQ, 01-Jan-2018, 141.15, 145.00, 156.50, 143.05, 147.05, 146.90, 151.07, 21115914, 31900.71, 100379, 2520694, 11.94
INFINITE, EQ, 01-Jan-2018, 275.05, 278.40, 278.40, 271.00, 273.00, 272.15, 273.24, 14265, 38.98, 288, 9898, 69.39
INFOBEAN, SM, 01-Jan-2018, 79.75, 79.75, 79.75, 79.75, 79.75, 79.75, 79.75, 2000, 1.60, 1, 2000, 100.00
INFOMEDIA, BE, 01-Jan-2018, 2.90, 3.00, 3.00, 3.00, 3.00, 3.00, 3.00, 1342, 0.04, 2, -, -
INFRABEES, EQ, 01-Jan-2018, 370.72, 371.85, 374.87, 368.93, 371.70, 371.70, 372.31, 282, 1.05, 18, 224, 79.43
INFRATEL, EQ, 01-Jan-2018, 378.75, 379.90, 379.90, 368.35, 369.95, 369.95, 371.52, 1788442, 6644.47, 19164, 650150, 36.35
INFY, EQ, 01-Jan-2018, 1042.05, 1037.70, 1044.50, 1030.00, 1032.15, 1033.55, 1036.23, 2715670, 28140.46, 65839, 1776744, 65.43
INGERRAND, EQ, 01-Jan-2018, 805.70, 805.00, 834.90, 805.00, 817.00, 818.20, 825.34, 35368, 291.91, 1607, 21531, 60.88
INNOVANA, SM, 01-Jan-2018, 176.85, 185.55, 185.55, 185.55, 185.55, 185.55, 185.55, 12000, 22.27, 6, 12000, 100.00
INNOVATIVE, SM, 01-Jan-2018, 50.30, 51.80, 53.75, 51.80, 52.20, 52.50, 52.68, 135000, 71.12, 43, 96000, 71.11
INOXLEISUR, EQ, 01-Jan-2018, 293.25, 291.95, 295.75, 286.00, 289.05, 287.20, 291.79, 40597, 118.46, 1091, 24404, 60.11
INOXWIND, EQ, 01-Jan-2018, 144.30, 144.30, 146.00, 143.65, 145.10, 145.30, 145.07, 274970, 398.90, 1561, 210888, 76.69
INSECTICID, EQ, 01-Jan-2018, 807.85, 809.75, 815.20, 797.05, 805.00, 802.70, 810.03, 19869, 160.95, 1041, 4770, 24.01
INTELLECT, EQ, 01-Jan-2018, 164.75, 162.50, 168.25, 162.50, 166.00, 164.75, 166.43, 368382, 613.10, 2752, 177815, 48.27
INTENTECH, EQ, 01-Jan-2018, 124.15, 122.90, 123.50, 115.50, 117.60, 117.45, 119.36, 77865, 92.94, 1088, 50377, 64.70
INVENTURE, EQ, 01-Jan-2018, 12.95, 12.90, 14.75, 12.55, 13.65, 13.90, 14.04, 123526, 17.34, 342, 66245, 53.63
IOB, EQ, 01-Jan-2018, 22.10, 22.20, 22.60, 22.15, 22.45, 22.45, 22.45, 970208, 217.85, 2046, 571126, 58.87
IOC, EQ, 01-Jan-2018, 388.55, 390.00, 392.50, 388.50, 390.50, 389.95, 390.29, 2218462, 8658.35, 24346, 1529331, 68.94
IOLCP, BE, 01-Jan-2018, 78.20, 81.80, 82.10, 80.80, 82.10, 82.10, 81.70, 122290, 99.91, 491, -, -
IPAPPM, EQ, 01-Jan-2018, 320.25, 322.80, 323.50, 314.00, 315.55, 316.75, 319.54, 38417, 122.76, 645, 21599, 56.22
IPCALAB, EQ, 01-Jan-2018, 598.30, 598.00, 609.00, 592.55, 595.00, 599.80, 600.95, 282968, 1700.51, 2103, 228609, 80.79
IRB, EQ, 01-Jan-2018, 238.00, 238.35, 238.95, 232.15, 232.85, 234.15, 235.20, 663061, 1559.51, 4186, 179833, 27.12
IRBINVIT, IV, 01-Jan-2018, 87.86, 88.20, 88.95, 88.10, 88.30, 88.31, 88.37, 475000, 419.75, 56, 445000, 93.68
IREDA, N4, 01-Jan-2018, 1155.10, 1381.00, 1381.00, 1381.00, 1381.00, 1381.00, 1381.00, 31, 0.43, 2, 31, 100.00
IREDA, N6, 01-Jan-2018, 1340.00, 1300.71, 1300.71, 1300.71, 1300.71, 1300.71, 1300.71, 30, 0.39, 1, 30, 100.00
IRFC, N1, 01-Jan-2018, 1086.91, 1085.00, 1087.99, 1080.81, 1081.36, 1081.87, 1081.49, 4435, 47.96, 32, 4350, 98.08
IRFC, N2, 01-Jan-2018, 1174.99, 1162.00, 1170.01, 1145.60, 1170.00, 1170.00, 1169.86, 5540, 64.81, 23, 5430, 98.01
IRFC, NA, 01-Jan-2018, 1237.87, 1240.00, 1240.00, 1228.50, 1228.50, 1228.50, 1234.67, 90, 1.11, 4, 90, 100.00
IRFC, NE, 01-Jan-2018, 1270.50, 1285.00, 1285.00, 1272.00, 1272.00, 1272.00, 1283.34, 1145, 14.69, 5, 1000, 87.34
IRFC, NJ, 01-Jan-2018, 1117.77, 1115.00, 1122.80, 1106.00, 1115.00, 1115.00, 1112.49, 2014, 22.41, 16, 1914, 95.03
IRFC, NK, 01-Jan-2018, 1127.41, 1135.10, 1135.10, 1135.10, 1135.10, 1135.10, 1135.10, 58, 0.66, 1, 58, 100.00
IRFC, NO, 01-Jan-2018, 1129.27, 1129.30, 1131.99, 1129.00, 1130.00, 1130.00, 1129.25, 2847, 32.15, 17, 2846, 99.96
ISFT, EQ, 01-Jan-2018, 775.10, 776.65, 800.00, 776.65, 780.00, 780.60, 789.91, 7067, 55.82, 396, 4709, 66.63
ISMTLTD, BE, 01-Jan-2018, 15.75, 16.00, 16.50, 15.05, 16.00, 16.10, 16.17, 74622, 12.07, 181, -, -
ITC, EQ, 01-Jan-2018, 263.25, 263.25, 266.30, 261.25, 261.80, 262.30, 263.26, 10461011, 27539.30, 44043, 6375878, 60.95
ITDC, EQ, 01-Jan-2018, 515.55, 515.90, 527.45, 515.00, 516.60, 516.10, 520.46, 15369, 79.99, 905, 4910, 31.95
ITDCEM, EQ, 01-Jan-2018, 217.95, 217.20, 221.90, 213.05, 218.45, 219.20, 218.57, 99187, 216.79, 1918, 55824, 56.28
ITI, EQ, 01-Jan-2018, 137.50, 137.00, 143.30, 135.30, 138.60, 138.60, 140.11, 1051875, 1473.77, 8155, 252016, 23.96
IVC, EQ, 01-Jan-2018, 31.35, 31.55, 32.50, 30.00, 30.70, 30.75, 31.49, 2801720, 882.31, 5332, 1394438, 49.77
IVP, EQ, 01-Jan-2018, 206.45, 209.00, 209.00, 203.20, 205.00, 205.20, 205.53, 3440, 7.07, 71, 2928, 85.12
IVRCLINFRA, EQ, 01-Jan-2018, 5.95, 6.25, 7.10, 6.00, 7.10, 6.95, 6.85, 20208065, 1385.25, 9949, 7304037, 36.14
IVZINGOLD, EQ, 01-Jan-2018, 2689.00, 2689.00, 2689.00, 2689.00, 2689.00, 2689.00, 2689.00, 1, 0.03, 1, 1, 100.00
IVZINNIFTY, EQ, 01-Jan-2018, 1084.00, 1100.85, 1100.85, 1100.85, 1100.85, 1100.85, 1100.85, 2, 0.02, 2, 2, 100.00
IZMO, EQ, 01-Jan-2018, 76.50, 76.00, 78.10, 74.10, 75.00, 75.35, 77.02, 78171, 60.21, 498, 58189, 74.44
J&KBANK, EQ, 01-Jan-2018, 78.55, 78.90, 79.15, 78.25, 78.50, 78.55, 78.72, 168386, 132.55, 1338, 102182, 60.68
